"ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"217946","Cdca7l","cell division cycle associated 7 like",1.41431233980348,4.22602745220731,9.15721392739517,8.32005300842569e-07,7.49227085415607e-05,6.2628642902844
"15357","Hmgcr","3-hydroxy-3-methylglutaryl-Coenzyme A reductase",-1.1878978906187,6.16954466282006,-9.15356052392342,8.35573507755046e-07,7.49227085415607e-05,6.13365396485238
"75767","Rab11fip1","RAB11 family interacting protein 1 (class I)",1.34171884826436,5.53426563409361,9.14388760816762,8.45100265755085e-07,7.49227085415607e-05,6.25005343182563
"19285","Cavin1","caveolae associated 1",-1.14569870744158,6.51632369712325,-9.13333030875434,8.55631029365448e-07,7.49227085415607e-05,6.12591761584487
"620695","Gm13889","predicted gene 13889",1.75537162438535,5.46447324797833,9.1309134174717,8.58061568671827e-07,7.49227085415607e-05,6.17714708643486
"226255","Atrnl1","attractin like 1",-1.14256976813718,5.82618486044612,-9.1295879347096,8.59397676299069e-07,7.49227085415607e-05,6.11429740698382
"76509","Plet1","placenta expressed transcript 1",2.82573099472255,8.51294549659818,9.1272121461041,8.61798090305102e-07,7.49227085415607e-05,6.16889009410834
"20448","St6galnac4","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4",1.71269231574466,2.91104848452665,9.12570671187371,8.63322845887708e-07,7.49227085415607e-05,6.2286794588725
"12868","Cox8a","cytochrome c oxidase subunit 8A",0.716681459672361,7.13434279405387,9.11955607667873,8.69582514141423e-07,7.49227085415607e-05,6.09047706257753
"100042480","Nhsl2","NHS like 2",-1.26202149931216,3.48764332006145,-9.11690381346662,8.72296783829863e-07,7.49227085415607e-05,6.08848221788528
"26903","Dysf","dysferlin",-0.994698083274299,3.43634365280011,-9.08323194199585,9.07556209882044e-07,7.75298288701396e-05,6.05081403148417
"70333","Polr1g","RNA polymerase I subunit G",1.34851256080785,4.38060180001521,9.06857255712755,9.23381087706823e-07,7.79979989279982e-05,6.16118551244131
"56095","Ftsj3","FtsJ RNA 2'-O-methyltransferase 3",1.11810986821163,6.30266645653498,9.06853421077819,9.23422868339752e-07,7.79979989279982e-05,6.05228015306366
"228413","Prrg4","proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)",3.28939242712679,4.0305102231897,9.0644882728272,9.2784255874865e-07,7.79979989279982e-05,5.93169087953813
"14219","Ccn2","cellular communication network factor 2",2.03321563855273,7.83482242164195,9.0521404370385,9.41471736436455e-07,7.87249699610674e-05,6.04665443811783
"286940","Flnb","filamin, beta",-1.02297416855242,7.62195479287378,-9.04305014712799,9.5164232748777e-07,7.89160742733115e-05,5.99661732602307
"54156","Egfl6","EGF-like-domain, multiple 6",-1.96536136778991,1.61150561104774,-9.04118468593916,9.53744000645564e-07,7.89160742733115e-05,6.05396082019069
"68184","Denr","density-regulated protein",1.10433740565859,5.27079001521333,9.02592170702632,9.71127555032179e-07,7.95090612342408e-05,6.06492885821328
"56200","Ddx21","DExD box helicase 21",1.02460376216272,7.719390873622,9.02560944819684,9.71486721255592e-07,7.95090612342408e-05,5.97911776315926
"13448","Dok1","docking protein 1",1.04861141478131,4.06126876123665,9.01914923644423,9.78949395466043e-07,7.95090612342408e-05,6.07137585704501
"217578","Baz1a","bromodomain adjacent to zinc finger domain 1A",1.33643563279919,6.97196487645496,9.01735377513788,9.81034354636608e-07,7.95090612342408e-05,5.97090925737821
"333654","Ppp1r13l","protein phosphatase 1, regulatory subunit 13 like",1.16108604865054,6.03506494829514,9.01076584802657,9.88725348946796e-07,7.97235480344651e-05,5.99454705628661
"12832","Col5a2","collagen, type V, alpha 2",-1.54987564069353,4.42430656681116,-9.00172733903955,9.99382506185131e-07,8.01738128312173e-05,5.94866015522375
"110253","Triobp","TRIO and F-actin binding protein",-1.01158240698079,5.33717990030368,-8.98263090250678,1.02230554391486e-06,8.14693201333133e-05,5.9236325951246
"107769","Tm6sf1","transmembrane 6 superfamily member 1",-2.21071811533559,0.507499512623063,-8.97594453139325,1.03046432666823e-06,8.14693201333133e-05,5.97646014053509
"75590","Dusp9","dual specificity phosphatase 9",1.59630136569677,2.75521988241606,8.97551061112591,1.03099620517987e-06,8.14693201333133e-05,6.05565096998269
"74081","Cep350","centrosomal protein 350",-0.883581077541116,5.59159220570784,-8.95989099276019,1.05033912504227e-06,8.25848732943683e-05,5.9246172341776
"17130","Smad6","SMAD family member 6",1.39827530760785,2.17976260122675,8.94279273798128,1.07195963617459e-06,8.38675747034816e-05,6.01701711163134
"117198","Ivns1abp","influenza virus NS1A binding protein",1.1665391406279,8.00122506845652,8.91683635466159,1.10569712230842e-06,8.59259582712533e-05,5.84451943883165
"228359","Arhgap1","Rho GTPase activating protein 1",-1.26257619264343,6.70036755049841,-8.91244493258455,1.11151659458568e-06,8.59259582712533e-05,5.84461103318098
"99730","Taf13","TATA-box binding protein associated factor 13",-0.771312674624097,5.0258553432733,-8.90688669843564,1.11892938794052e-06,8.59259582712533e-05,5.85322162869617
"98170","Tmem132a","transmembrane protein 132A",-0.932129561743048,7.18036005472889,-8.90607456713593,1.12001692001254e-06,8.59259582712533e-05,5.84654602036329
"20135","Rrm2","ribonucleotide reductase M2",1.81278300456738,4.92230664890964,8.89277485294948,1.13798866090295e-06,8.67490901562387e-05,5.93371236581105
"72462","Rrp1b","ribosomal RNA processing 1B",1.47198042935287,4.87092754401925,8.89003859378094,1.14172429464045e-06,8.67490901562387e-05,5.9183656025611
"23871","Ets1","E26 avian leukemia oncogene 1, 5' domain",1.81184585117091,5.5048144646844,8.8580436822675,1.18639264342424e-06,8.93028054504228e-05,5.77799207362336
"329738","Aknad1","AKNA domain containing 1",-3.69695938565284,-2.67684300077703,-8.85787320005407,1.18663560773151e-06,8.93028054504228e-05,4.64216683801148
"269951","Idh2","isocitrate dehydrogenase 2 (NADP+), mitochondrial",0.818603797774429,6.2453575498979,8.84992833349853,1.19801761326356e-06,8.94483261876892e-05,5.79157367414884
"223989","Marf1","meiosis regulator and mRNA stability 1",-1.21518898229655,5.61391860336223,-8.84862983433712,1.19988896176855e-06,8.94483261876892e-05,5.78113145972356
"54396","Irgm2","immunity-related GTPase family M member 2",-0.982515274647684,3.79706713722593,-8.83976984149837,1.21274148625408e-06,8.9982002106852e-05,5.82617800231858
"71458","Bcor","BCL6 interacting corepressor",1.30246286728425,6.49101669107681,8.82165978880196,1.23947324463974e-06,9.15356783097498e-05,5.72852838653541
"67223","Rrp15","ribosomal RNA processing 15 homolog",1.50921347490926,4.56504583303686,8.81410041535526,1.25081743969327e-06,9.19438084507556e-05,5.85455283690226
"76441","Daam2","dishevelled associated activator of morphogenesis 2",-1.29997621443784,4.0481912857153,-8.80038322862358,1.27168739137873e-06,9.30451274692101e-05,5.71072479740609
"12550","Cdh1","cadherin 1",1.16939565183964,8.11430340012639,8.79313143831953,1.28287096226376e-06,9.34308418784169e-05,5.69197549892704
"13824","Epb41l4a","erythrocyte membrane protein band 4.1 like 4a",-1.08798641501156,4.74514058200212,-8.78861783139092,1.28988488833601e-06,9.35107375012029e-05,5.80629509034364
"68981","Snrpa1","small nuclear ribonucleoprotein polypeptide A'",0.967204698211058,4.90667425861481,8.78445454994381,1.29639083139062e-06,9.35532452022709e-05,5.76609398432392
"13732","Emp3","epithelial membrane protein 3",-2.26429875946716,0.896549826236432,-8.75630760973507,1.3413081282959e-06,9.62606291490687e-05,5.7802823888997
"235041","Kank2","KN motif and ankyrin repeat domains 2",-0.937976641196594,4.6866312021131,-8.75291993143579,1.34682554718025e-06,9.62606291490687e-05,5.64398296809112
"14137","Fdft1","farnesyl diphosphate farnesyl transferase 1",-1.39323766710146,4.97719234855995,-8.74964621984926,1.35218043983126e-06,9.62606291490687e-05,5.67889787917711
"68147","Gar1","GAR1 ribonucleoprotein",1.38447533062124,4.25352476255718,8.73966708301695,1.36864466220075e-06,9.68630154959094e-05,5.77217613337763
"14747","Cmklr1","chemerin chemokine-like receptor 1",-1.70167392953284,3.29100060227134,-8.7318056943084,1.38176598066318e-06,9.68630154959094e-05,5.69764978683028
"72720","Zfp248","zinc finger protein 248",-1.34774609085248,2.12686376441014,-8.72979538350532,1.38514293386089e-06,9.68630154959094e-05,5.76720946836499
"12739","Cldn3","claudin 3",2.31741072609539,5.19198618432298,8.72978625818846,1.38515828284457e-06,9.68630154959094e-05,5.65128688428421
"244421","Lonrf1","LON peptidase N-terminal domain and ring finger 1",1.27817937988591,4.2254970871884,8.72538325647123,1.39258550823689e-06,9.69533981153122e-05,5.7465152105112
"19659","Rbp1","retinol binding protein 1, cellular",0.991503362729317,6.10703318183881,8.71866838357258,1.40399472231152e-06,9.73190025939093e-05,5.60270059388485
"234094","Arhgef10","Rho guanine nucleotide exchange factor 10",-1.1476681517022,4.50936037143845,-8.70366893695432,1.42984318262201e-06,9.8677911170997e-05,5.57731760039167
"240754","Lax1","lymphocyte transmembrane adaptor 1",-2.6492966721756,-0.776911295836715,-8.69373530190095,1.4472418304157e-06,9.94443908169116e-05,5.48089453228548
"67949","Nifk","nucleolar protein interacting with the FHA domain of MKI67",1.2099504431678,5.46499060171105,8.68477688337332,1.46312679547271e-06,9.97985983038717e-05,5.6153805032881
"19092","Prkg2","protein kinase, cGMP-dependent, type II",-1.97088023911844,-0.697817210781272,-8.68371265013011,1.46502624693105e-06,9.97985983038717e-05,5.61721959517973
"226922","Kcnq5","potassium voltage-gated channel, subfamily Q, member 5",-1.30001795242511,1.30772633634528,-8.66222297204856,1.50395132095282e-06,0.000101705506462384,5.55107911153125
"57741","Noc2l","NOC2 like nucleolar associated transcriptional repressor",1.07235809787664,6.15226877056281,8.65737667576611,1.51288165675783e-06,0.000101705506462384,5.56590517810124
"20350","Sema3f","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F",-1.14930322183725,4.95917822332272,-8.65501972296155,1.51724534214966e-06,0.000101705506462384,5.53148460499003
"319710","Frmd6","FERM domain containing 6",-1.35449369986489,7.00767249445143,-8.65420274614944,1.51876104309811e-06,0.000101705506462384,5.52836366766985
"98999","Znfx1","zinc finger, NFX1-type containing 1",-1.06179729916189,4.54749627763801,-8.64169028124013,1.54217844526025e-06,0.000102837924678873,5.62390447129248
"193813","Mcfd2","multiple coagulation factor deficiency 2",0.83544379603235,6.68824746429435,8.63630594018526,1.55237402700965e-06,0.000103082853457397,5.5066687574932
"320685","Dctd","dCMP deaminase",2.32879213692089,2.89795361560022,8.62982181531834,1.56474794928317e-06,0.000103369669286291,5.47382352177761
"66039","Tmem254","transmembrane protein 254",-1.02172734159061,4.65128724004758,-8.62720333713515,1.5697747803537e-06,0.000103369669286291,5.55962130236052
"17127","Smad3","SMAD family member 3",1.05952787747835,6.58550060306688,8.62012874606915,1.58344286630183e-06,0.000103679810252486,5.48236882631617
"100861722",NA,NA,-0.734650574781568,5.76193233788327,-8.61798725085754,1.58760529493176e-06,0.000103679810252486,5.46712127142352
"71393","Kctd6","potassium channel tetramerisation domain containing 6",1.31285195571656,3.40054707907245,8.61444928940705,1.59450771081049e-06,0.000103702057043823,5.62994399350977
"20198","S100a4","S100 calcium binding protein A4",-1.36508719115782,0.512774665721597,-8.60755989040643,1.60804096577311e-06,0.000104153604192944,5.6061924712633
"14313","Fst","follistatin",1.69766968567944,4.5085968180259,8.60369484343194,1.61568708273379e-06,0.000104221708798061,5.45909547874984
"29871","Scmh1","sex comb on midleg homolog 1",-0.747931952907123,4.44247160360245,-8.58650678814796,1.65016403632366e-06,0.000106012977357964,5.46763265659762
"242669","Azin2","antizyme inhibitor 2",-1.55848281956424,2.42234376196185,-8.55743172419551,1.71028958992862e-06,0.000109430836758024,5.52521380718933
"12421","Rb1cc1","RB1-inducible coiled-coil 1",-0.806233973060985,5.72369690789336,-8.55146630885155,1.72291311151759e-06,0.000109794027477516,5.40725287598075
"107272","Psat1","phosphoserine aminotransferase 1",1.33583373397516,6.0226092856101,8.54326920681761,1.74042200380593e-06,0.000109964428373091,5.3851971673414
"229473","Tmem131l","transmembrane 131 like",-0.84113938013781,5.47500990650225,-8.54079321851774,1.74574804106805e-06,0.000109964428373091,5.39294106274339
"214685","Chadl","chondroadherin-like",2.29582834670535,4.43741606604785,8.54046233382094,1.74646111880827e-06,0.000109964428373091,5.44995991131666
"15200","Hbegf","heparin-binding EGF-like growth factor",1.92229543797328,7.12981213379505,8.50720226825373,1.81975353713481e-06,0.000114124543257455,5.37073746218493
"68828","Sync","syncoilin",-3.62782628374447,0.193915506528142,-8.50112072514834,1.83350723991632e-06,0.00011453260244916,5.26533323663704
"26365","Ceacam1","CEA cell adhesion molecule 1",3.50857149381512,6.34310195566255,8.49642075860863,1.84421261078068e-06,0.000114747779924323,5.42862321555903
"14391","Gabpb1","GA repeat binding protein, beta 1",0.900961357341338,5.38426618273318,8.48177772187365,1.87799673674125e-06,0.000116391609519446,5.3411936818094
"11504","Adamts1","ADAM metallopeptidase with thrombospondin type 1 motif 1",-1.49907064744399,7.74391410191642,-8.44695912371577,1.96101723125555e-06,0.000120928531679145,5.2882309045596
"260409","Cdc42ep3","CDC42 effector protein 3",-0.965993004483269,5.94369233061912,-8.44424199683731,1.9676589944792e-06,0.000120928531679145,5.24642405306839
"20656","Sod2","superoxide dismutase 2, mitochondrial",0.912789378567368,6.73048270513396,8.44159357144768,1.97415598413182e-06,0.000120928531679145,5.24790621973891
"59014","Rrs1","ribosome biogenesis regulator 1",1.29251685913092,5.47834971007172,8.43582303571053,1.98839158377541e-06,0.000121330272548211,5.28527279268007
"19283","Ptprz1","protein tyrosine phosphatase receptor type Z, polypeptide 1",-3.28359139295655,2.71980542228833,-8.42656923879215,2.01144990759381e-06,0.00012226520899851,5.40236823944776
"22776","Zim1","zinc finger, imprinted 1",-2.173092648612,-0.4877943114155,-8.38821087168136,2.11012490889949e-06,0.000127771701380259,5.09846889764481
"26419","Mapk8","mitogen-activated protein kinase 8",0.828543528991443,5.74543490230372,8.38133676549483,2.12834885476294e-06,0.000128383302674326,5.18250392027617
"109731","Maob","monoamine oxidase B",2.79642886943172,0.862539184707761,8.36590244687597,2.16988288587971e-06,0.000130390985279251,5.30211342516874
"16858","Lgals7","lectin, galactose binding, soluble 7",-2.16642930319978,3.86851469420816,-8.35996018216423,2.18610398769367e-06,0.000130497898687173,5.16994903431309
"223435","Trio","triple functional domain (PTPRF interacting)",-0.84187405489541,6.3373364743747,-8.35768052662062,2.19236132980072e-06,0.000130497898687173,5.13510782994403
"18552","Pcsk5","proprotein convertase subtilisin/kexin type 5",0.832532969899394,3.60565644344001,8.35620056219451,2.19643388071299e-06,0.000130497898687173,5.16804473978601
"67143","Ikzf5","IKAROS family zinc finger 5",0.884565636508952,4.99453239987349,8.33406139932906,2.25833157059046e-06,0.000133672929369332,5.16474254774952
"74137","Nuak2","NUAK family, SNF1-like kinase, 2",1.67975960874036,4.5719874984469,8.32117556368415,2.29521499662179e-06,0.00013534917092019,5.19128963771616
"78834","Zfp623","zinc finger protein 623",1.43201374075082,3.59062914365167,8.30736371841651,2.33546528260507e-06,0.000137210755859816,5.25728796608941
"23921","Sh2b2","SH2B adaptor protein 2",1.44873828772782,2.71913935213807,8.3015068397769,2.35276059465042e-06,0.000137503290708902,5.2428304173573
"277692","Rps19-ps3","ribosomal protein S19, pseudogene 3",0.851039071004939,5.7661892745012,8.29979361074252,2.35784559491979e-06,0.000137503290708902,5.11680641799626
"211945","Plekhh1","pleckstrin homology domain containing, family H (with MyTH4 domain) member 1",2.36243759276796,3.37410808982905,8.29639107178205,2.36797947756966e-06,0.00013756121820326,5.16179087372527
"231452","Sdad1","SDA1 domain containing 1",1.17070254886439,5.09458797932427,8.29362658593756,2.37624731520438e-06,0.00013756121820326,5.13528615837146
"241727","Snph","syntaphilin",-1.33740201676614,2.05299943617079,-8.28503532117781,2.40213908717302e-06,0.000138552577130228,5.19738951664048
"208266","Dot1l","DOT1 like histone lysine methyltransferase",0.827434606196899,6.58756630874124,8.27067141460213,2.44610414753448e-06,0.000140575381627763,5.03443690986924
